ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-68,3,10/02/2016 13:34,10/02/2016 19:34,41.50127,-81.4804,41.50311,-81.47745,0.199,At Brainard Rd/Cedar Rd/Exit 32 - Accident.,,I-271 N,R,Cleveland,Cuyahoga,OH,44124,US,US/Eastern,KCGF,10/02/2016 13:45,24.8,11.9,80,29.8,1.5,West,16.1,,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-69,4,10/02/2016 13:59,10/02/2016 19:59,39.789093,-82.989106,39.72395,-82.9867,4.503,Closed between OH-762/Duvall Rd and OH-752 - Road closed due to accident.,9935, US Highway 23,R,Lockbourne,Franklin,OH,43137-9656,US,US/Eastern,KLCK,10/02/2016 13:55,18,2.6,81,29.95,1.5,West,17.3,,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-70,4,10/02/2016 14:57,10/02/2016 20:57,41.67073,-81.24561,41.71039,-81.17253,4.661,Closed between OH-44/Exit 200 and Vrooman Rd/Exit 205 - Road closed due to accident.,,I-90 E,R,Painesville,Lake,OH,44077,US,US/Eastern,KCGF,10/02/2016 14:45,19.4,5,86,29.82,3,WNW,16.1,,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-71,4,10/02/2016 14:59,10/02/2016 20:59,41.70846,-81.17636,41.66819,-81.25265,4.82,Closed between Vrooman Rd/Exit 205 and OH-44/Exit 200 - Road closed due to accident.,,I-90 W,R,Painesville,Lake,OH,44077,US,US/Eastern,KCGF,10/02/2016 14:45,19.4,5,86,29.82,3,WNW,16.1,,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-72,2,10/02/2016 15:31,10/02/2016 21:31,41.44246,-81.78485,41.4453,-81.77379,0.606,At 130th St/Bellaire Rd/Exit 242 - Accident. in the right lane.,,I-71 N,R,Cleveland,Cuyahoga,OH,44135,US,US/Eastern,KCLE,10/02/2016 15:35,21.9,11,63,29.86,5,West,10.4,0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-73,2,10/02/2016 15:31,10/02/2016 21:31,39.77128,-84.1923,39.76697,-84.19893,0.461,At OH-48/Grand Ave/Exit 54 - Accident. in the right lane.,,I-75 S,R,Dayton,Montgomery,OH,45405,US,US/Eastern,KDAY,10/02/2016 15:56,16,-0.4,65,30.03,10,West,18.4,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-74,2,10/02/2016 15:31,10/02/2016 21:31,41.50499,-81.47417,41.49859,-81.48381,0.667,At Brainard Rd/Cedar Rd/Exit 32 - Accident. in the right lane.,,Outerbelt East Fwy S,R,Cleveland,Cuyahoga,OH,44124,US,US/Eastern,KCGF,10/02/2016 15:45,21.2,7.3,74,29.83,7,NNW,16.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-75,4,10/02/2016 16:06,10/02/2016 22:06,40.109653,-80.2029,40.020034,-80.175188,6.363,Closed between US-19/Exit 30 and Ten Mile Rd/Exit 23 - Road closed due to accident.,,I-79 S,R,Washington,Washington,PA,15301,US,US/Eastern,KAFJ,10/02/2016 16:15,19.4,6.6,74,29.84,3,SW,12.7,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-76,2,10/02/2016 17:01,10/02/2016 23:01,38.38852,-81.7687,38.39031,-81.76928,0.128,At WV-25/Exit 50 - Accident.,,I-64 W,R,Dunbar,Kanawha,WV,25064,US,US/Eastern,KCRW,10/02/2016 16:54,21,7.6,57,30.02,9,West,15,0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-77,2,10/02/2016 17:30,10/02/2016 23:30,41.03572,-81.57809,41.04078,-81.61203,1.803,Between OH-619/Wooster Rd/Exit 17 and Barber Rd/Exit 16 - Accident. in the left lane.,,N Wooster Rd,R,Akron,Summit,OH,44314,US,US/Eastern,KAKR,10/02/2016 17:36,19.9,11.1,81,29.86,3,West,6.9,0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-78,2,10/02/2016 21:05,11/02/2016 03:05,41.47487,-81.72095,41.47442,-81.71182,0.474,At 41st St/Exit 169 - Accident. in the right lane.,,I-90 E,R,Cleveland,Cuyahoga,OH,44102,US,US/Eastern,KBKL,10/02/2016 21:05,21.9,4.8,68,29.92,1.8,West,26.5,0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-79,4,11/02/2016 05:25,11/02/2016 11:25,41.62845,-84.80559,41.62873,-84.80369,0.1,Closed at Ohio/Indiana State Line - Road closed due to accident.,,I-90 E,R,Angola,Steuben,IN,46703,US,US/Eastern,KANQ,11/02/2016 05:35,12.2,6.1,92,30.09,9,West,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-80,4,11/02/2016 05:25,11/02/2016 11:25,41.62894,-84.80373,41.62866,-84.80562,0.1,Closed at I-69/US-27/Exit 144 - Road closed due to accident.,,I-80 W,R,Edon,Williams,OH,43518,US,US/Eastern,KANQ,11/02/2016 05:35,12.2,6.1,92,30.09,9,West,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-81,3,11/02/2016 05:35,11/02/2016 11:35,41.16102,-81.78573,41.15666,-81.78646,0.304,At I-271/Exit 220 - Accident.,,I-71 S,R,Medina,Medina,OH,44256,US,US/Eastern,KCLE,11/02/2016 05:51,14,0.5,56,30.14,9,NW,11.5,0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-82,4,11/02/2016 06:25,11/02/2016 12:25,41.628232,-84.808858,41.735609,-84.982632,11.638,Closed between Indiana/Ohio State Line and I-69/US-27/Exit 144 - Road closed due to accident.,,I-80 W,R,Angola,Steuben,IN,46703,US,US/Eastern,KANQ,11/02/2016 06:35,12.2,4.3,92,30.12,10,WNW,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-83,4,11/02/2016 06:25,11/02/2016 12:25,41.62986,-84.76619,41.62866,-84.80562,2.038,Closed between OH-49/Exit 2 and Indiana/Ohio State Line - Road closed due to accident.,,I-80 W,R,Edon,Williams,OH,43518,US,US/Eastern,KANQ,11/02/2016 06:35,12.2,4.3,92,30.12,10,WNW,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-84,2,11/02/2016 06:26,11/02/2016 12:26,39.74729,-84.21426,39.74876,-84.20146,0.688,At I-75 - Accident.,534, S Broadway St,L,Dayton,Montgomery,OH,45417-3466,US,US/Eastern,KDAY,11/02/2016 05:56,7,-5.7,87,30.22,10,West,8.1,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-85,2,11/02/2016 06:35,11/02/2016 12:35,41.42099,-81.69052,41.411,-81.66885,1.318,At OH-176/OH-17/Exit 17 - Accident.,,I-480 E,R,Cleveland,Cuyahoga,OH,44109,US,US/Eastern,KBKL,11/02/2016 06:53,17.1,-0.3,59,30.12,10,NW,21.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-86,3,11/02/2016 06:53,11/02/2016 12:53,41.42318,-81.84674,41.42192,-81.8429,0.217,At Grayton Rd/Exit 9 - Accident.,,I-480 E,R,Cleveland,Cuyahoga,OH,44135,US,US/Eastern,KCLE,11/02/2016 06:51,14,-2,56,30.16,9,NW,16.1,0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-87,3,11/02/2016 06:53,11/02/2016 12:53,38.79691,-84.48273,38.80878,-84.49638,1.101,Between Crittenden and Visalia - Accident.,15983, Madison Pike,R,De Mossville,Pendleton,KY,41033-9698,US,US/Eastern,KCVG,11/02/2016 06:52,12,4.1,77,30.24,10,West,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-88,3,11/02/2016 06:53,11/02/2016 12:53,38.80878,-84.49638,38.79691,-84.48273,1.101,Between Visalia and Crittenden - Accident.,,Madison Pike,R,De Mossville,Kenton,KY,41033,US,US/Eastern,KCVG,11/02/2016 06:52,12,4.1,77,30.24,10,West,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-89,3,11/02/2016 07:22,11/02/2016 13:22,38.30155,-85.85499,38.30011,-85.84846,0.368,At I-265/Exit 121 - Accident.,,US-150 E,R,New Albany,Floyd,IN,47150,US,US/Eastern,KLOU,11/02/2016 06:53,21,12.4,60,30.27,10,North,6.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-90,2,11/02/2016 07:20,11/02/2016 13:20,38.33667,-81.65623,38.33614,-81.65623,0.037,Between Smith Rd and Tennis Club Rd - Accident.,207, Oakwood Rd,L,Charleston,Kanawha,WV,25314-2347,US,US/Eastern,KCRW,11/02/2016 06:54,16,5.3,59,30.22,10,West,8.1,0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-91,2,11/02/2016 07:20,11/02/2016 13:20,38.33614,-81.65623,38.33667,-81.65623,0.037,Between Tennis Club Rd and Smith Rd - Accident.,201, Oakwood Rd,L,Charleston,Kanawha,WV,25314-2335,US,US/Eastern,KCRW,11/02/2016 06:54,16,5.3,59,30.22,10,West,8.1,0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-92,2,11/02/2016 07:29,11/02/2016 13:29,41.0961,-81.58593,41.10186,-81.59001,0.451,At White Pond Dr/Mull Ave/Exit 132 - Accident.,,I-77 N,R,Akron,Summit,OH,44320,US,US/Eastern,KAKR,11/02/2016 07:28,12,0.5,80,30.08,2,West,8.1,0,Light Snow,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-93,3,11/02/2016 07:45,11/02/2016 13:45,41.12155,-85.18716,41.119121,-85.189639,0.212,At US-30/US-33/IN-930/Exit 109 - Accident.,,US-30 E,R,Fort Wayne,Allen,IN,46808,US,US/Eastern,KFWA,11/02/2016 07:54,15.1,4.2,70,30.25,10,West,8.1,0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-94,3,11/02/2016 07:45,11/02/2016 13:45,38.829993,-80.667067,38.806587,-80.662776,1.634,At US-19/Exit 67 - Accident.,,I-79 S,R,Burnsville,Braxton,WV,26335,US,US/Eastern,K48I,11/02/2016 07:53,12,-3,73,28.83,10,W,13,0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-95,2,11/02/2016 07:47,11/02/2016 13:47,40.05642,-83.03097,40.05456,-83.03166,0.134,At Henderson Rd - Accident.,,Olentangy Fwy S,R,Columbus,Franklin,OH,43214,US,US/Eastern,KOSU,11/02/2016 07:53,9,-3.2,84,30.24,10,West,8.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-96,2,11/02/2016 07:47,11/02/2016 13:47,41.37717,-81.5139,41.36828,-81.51647,0.629,At Broadway Ave/Forbes Rd/Exit 23 - Accident.,,I-480 E,R,Bedford,Cuyahoga,OH,44146,US,US/Eastern,KBKL,11/02/2016 07:53,18,-0.5,57,30.14,10,WNW,26.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-97,2,11/02/2016 07:58,11/02/2016 13:58,39.17397,-84.49031,39.1765,-84.48757,0.228,At OH-562/Exit 7 - Accident.,,I-75 N,R,Cincinnati,Hamilton,OH,45237,US,US/Eastern,KLUK,11/02/2016 07:53,15.1,9.4,68,30.31,10,WNW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-98,2,11/02/2016 08:28,11/02/2016 14:28,39.75513,-84.16614,39.75424,-84.15598,0.543,At Steve Whalen Blvd - Accident.,,US-35 E,R,Dayton,Montgomery,OH,45410,US,US/Eastern,KFFO,11/02/2016 08:58,9.1,-0.7,83,30.3,10,South,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-99,2,11/02/2016 08:40,11/02/2016 14:40,39.17397,-84.49031,39.1765,-84.48757,0.228,At OH-562/Exit 7 - Accident.,,I-75 N,R,Cincinnati,Hamilton,OH,45237,US,US/Eastern,KLUK,11/02/2016 08:53,17.1,10,62,30.33,10,WNW,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-100,2,11/02/2016 08:42,11/02/2016 14:42,41.12624,-81.65299,41.11921,-81.63658,0.983,Between OH-21/Exit 136 and Cleveland Massillon Rd/Exit 135 - Accident.,,I-77 S,R,Akron,Summit,OH,44321,US,US/Eastern,KAKR,11/02/2016 08:54,12,-4,77,30.17,9,West,15,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-101,2,11/02/2016 08:47,11/02/2016 14:47,38.33667,-81.65623,38.33667,-81.65623,0,At Smith Rd - Accident.,207, Oakwood Rd,L,Charleston,Kanawha,WV,25314-2347,US,US/Eastern,KCRW,11/02/2016 08:54,17.1,8.7,56,30.28,10,West,5.8,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-102,2,11/02/2016 08:50,11/02/2016 14:50,41.10389,-81.5,41.10123,-81.50007,0.184,At OH-261/E Tallmadge Ave - Accident.,,OH-59 S,R,Akron,Summit,OH,44310,US,US/Eastern,KAKR,11/02/2016 08:54,12,-4,77,30.17,9,West,15,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-103,2,11/02/2016 09:06,11/02/2016 15:06,39.16417,-84.45275,39.16359,-84.44952,0.178,At US-22/OH-3/OH-561 - Accident.,,Norwood Lateral Expy E,R,Cincinnati,Hamilton,OH,45212,US,US/Eastern,KLUK,11/02/2016 08:53,17.1,10,62,30.33,10,WNW,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-104,2,11/02/2016 09:37,11/02/2016 15:37,40.11184,-83.00883,40.1123,-83.03781,1.532,Between US-23/Exit 23 and OH-315/Olentangy Riv Rd/Exit 22 - Accident.,,Outerbelt W,R,Columbus,Franklin,OH,43235,US,US/Eastern,KOSU,11/02/2016 09:53,15.1,7.7,77,30.28,10,West,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-105,2,11/02/2016 09:41,11/02/2016 15:41,38.31922,-85.75302,38.32946,-85.75373,0.709,At US-31/IN-131/Exit 4 - Accident.,,I-65 N,R,Clarksville,Clark,IN,47129,US,US/Eastern,KLOU,11/02/2016 09:53,23,,55,30.34,10,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-106,3,11/02/2016 10:33,11/02/2016 16:33,39.09881,-84.50801,39.10414,-84.50438,0.417,At US-50/Exit 1 - Accident.,,I-71 N,R,Cincinnati,Hamilton,OH,45202,US,US/Eastern,KLUK,11/02/2016 10:53,19,13.9,62,30.35,10,SSE,3.5,,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,True,False,False,Day,Day,Day,Day
A-107,3,11/02/2016 10:33,11/02/2016 16:33,41.473859,-81.708409,41.47391,-81.703564,0.251,Between 41st St/Exit 169 and I-71/I-90/OH-176/Exit 170 - Accident.,,I-90 E,R,Cleveland,Cuyahoga,OH,44113,US,US/Eastern,KBKL,11/02/2016 10:53,19,2,62,30.2,9,WNW,23,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-108,2,11/02/2016 11:42,11/02/2016 17:42,41.039988,-81.565332,41.039994,-81.565332,0,At Exit 18 - Accident.,,I-76 W,R,Akron,Summit,OH,44314,US,US/Eastern,KAKR,11/02/2016 11:54,16,1.7,74,30.22,2,West,13.8,0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-109,3,11/02/2016 12:02,11/02/2016 18:02,41.73565,-84.99082,41.73569,-84.99399,0.163,At I-69/US-27/Exit 144 - Accident.,,I-80 W,R,Fremont,Steuben,IN,46737,US,US/Eastern,KANQ,11/02/2016 11:55,17.6,9.3,63,30.23,10,NW,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-110,2,11/02/2016 11:58,11/02/2016 17:58,39.26566,-84.43965,39.27422,-84.44023,0.592,At Sharon Rd/Exit 15 - Accident.,,I-75 N,R,Cincinnati,Hamilton,OH,45241,US,US/Eastern,KHAO,11/02/2016 11:53,21,13.4,48,30.35,10,West,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-111,2,11/02/2016 12:12,11/02/2016 18:12,41.46981,-81.81104,41.4716,-81.81916,0.438,At McKinley Ave/Exit 164 - Accident.,,Northwest Fwy W,R,Lakewood,Cuyahoga,OH,44107,US,US/Eastern,KCLE,11/02/2016 11:51,16,2.3,71,30.26,2,WNW,12.7,0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-112,2,11/02/2016 13:25,11/02/2016 19:25,41.25666,-81.63157,41.25666,-81.63157,0,At OH-21/Brecksville Rd/Exit 145 - Accident.,,OH-21 N,R,Richfield,Summit,OH,44286,US,US/Eastern,KCLE,11/02/2016 13:31,17.1,5,71,30.22,2,West,10.4,0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-113,2,11/02/2016 13:30,11/02/2016 19:30,40.58919,-80.09885,40.58919,-80.09885,0,At I-279/Exit 72 - Accident.,2400, Rochester Rd,L,Sewickley,Allegheny,PA,15143-8606,US,US/Eastern,KPIT,11/02/2016 13:51,16,-1.7,54,30.21,10,West,21.9,0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-114,2,11/02/2016 13:56,11/02/2016 19:56,41.06356,-81.49078,41.06203,-81.504711,0.733,Between Arlington St and I-77/OH-8/Exit 23 - Accident.,332, S Arlington St,R,Akron,Summit,OH,44306-1332,US,US/Eastern,KAKR,11/02/2016 13:54,19,3.2,52,30.21,10,WNW,19.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-115,2,11/02/2016 13:56,11/02/2016 19:56,41.06218,-81.50595,41.06247,-81.51023,0.224,At I-77/OH-8/Exit 23 - Accident.,,I-76 W,R,Akron,Summit,OH,44311,US,US/Eastern,KAKR,11/02/2016 13:54,19,3.2,52,30.21,10,WNW,19.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-116,2,11/02/2016 14:53,11/02/2016 20:53,39.17736,-84.4873,39.1737,-84.49092,0.319,At OH-562/Exit 7 - Accident.,,I-75 S,R,Cincinnati,Hamilton,OH,45237,US,US/Eastern,KLUK,11/02/2016 14:53,25,18.1,46,30.32,10,WNW,5.8,0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-117,2,11/02/2016 15:08,11/02/2016 21:08,38.33956,-81.60992,38.34442,-81.61366,0.392,At US-114/Greenbrier St/Exit 99 - Accident.,,I-77 N,R,Charleston,Kanawha,WV,25311,US,US/Eastern,KCRW,11/02/2016 14:54,23,15.8,42,30.26,10,West,5.8,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-118,2,11/02/2016 15:34,11/02/2016 21:34,41.47889,-81.6934,41.4743,-81.69724,0.374,At I-71/I-90/OH-176/Exit 170 - Accident. in the right lane.,,I-71 S,R,Cleveland,Cuyahoga,OH,44113,US,US/Eastern,KBKL,11/02/2016 15:53,19.9,3.2,60,30.26,9,NW,23,0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-119,2,11/02/2016 16:56,11/02/2016 22:56,40.58919,-80.09885,40.58919,-80.09885,0,At I-279/Exit 72 - Accident.,2400, Rochester Rd,L,Sewickley,Allegheny,PA,15143-8606,US,US/Eastern,KPIT,11/02/2016 16:51,17.1,1.5,50,30.27,10,West,17.3,0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-120,2,11/02/2016 17:02,11/02/2016 23:02,41.41119,-81.64414,41.41367,-81.64345,0.175,Ramp to Exit 155 - Accident.,,I-77 N,R,Independence,Cuyahoga,OH,44131,US,US/Eastern,KBKL,11/02/2016 16:53,19.9,6.2,60,30.27,9,WNW,15,0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-121,2,11/02/2016 17:15,11/02/2016 23:15,39.24907,-84.44562,39.25414,-84.44331,0.371,At OH-126/Exit 14 - Accident. in the middle lane.,,I-75 N,R,Cincinnati,Hamilton,OH,45215,US,US/Eastern,KLUK,11/02/2016 16:53,25,18.1,41,30.35,10,WNW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-122,2,11/02/2016 17:15,11/02/2016 23:15,39.28775,-84.40073,39.29005,-84.39123,0.532,At US-42/Exit 46 - Accident. in the middle lane.,,I-275 E,R,Cincinnati,Hamilton,OH,45241,US,US/Eastern,KHAO,11/02/2016 16:53,25,19.3,41,30.35,10,NW,4.6,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-123,2,11/02/2016 17:16,11/02/2016 23:16,41.47379,-81.89631,41.46866,-81.95449,3.033,Between OH-252/Columbia Rd/Exit 159 and Crocker Rd/Exit 156 - Accident.,,Northwest Fwy W,R,Westlake,Cuyahoga,OH,44145,US,US/Eastern,KCLE,11/02/2016 17:22,18,7.7,65,30.27,2.5,WNW,8.1,0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-124,2,11/02/2016 17:16,11/02/2016 23:16,41.54941,-81.60676,41.5525,-81.60025,0.399,At Eddy Rd/Exit 178 - Accident. in the right lane.,,OH-283 W,R,Cleveland,Cuyahoga,OH,44108,US,US/Eastern,KBKL,11/02/2016 16:53,19.9,6.2,60,30.27,9,WNW,15,0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-125,2,11/02/2016 18:01,12/02/2016 00:01,39.03347,-84.603,39.01946,-84.62035,1.343,At KY-236/Exit 184 - Accident. in the left lane.,,I-75 S,R,Erlanger,Kenton,KY,41018,US,US/Eastern,KCVG,11/02/2016 17:52,24.1,,42,30.32,10,Calm,,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-126,2,11/02/2016 18:34,12/02/2016 00:34,39.74903,-84.20106,39.74733,-84.21301,0.646,At I-75 - Accident. in the middle lane.,,US-35 W,R,Dayton,Montgomery,OH,45417,US,US/Eastern,KDAY,11/02/2016 18:56,18,12.7,65,30.35,10,North,3.5,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-127,2,11/02/2016 18:33,12/02/2016 00:33,39.89473,-83.044,39.89642,-83.04687,0.192,Ramp to Exit 101 - Accident. in the left lane.,,Outerbelt E,R,Grove City,Franklin,OH,43123,US,US/Eastern,KTZR,11/02/2016 18:35,16.5,9.4,70,30.29,10,WSW,4.6,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-128,2,11/02/2016 19:11,12/02/2016 01:11,39.19641,-84.47331,39.19334,-84.47698,0.289,At OH-4/Paddock Rd/Exit 9 - Accident. in the right lane.,,I-75 N,R,Cincinnati,Hamilton,OH,45237,US,US/Eastern,KLUK,11/02/2016 18:53,21,14.6,48,30.37,10,North,4.6,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-129,2,11/02/2016 19:12,12/02/2016 01:12,39.22461,-84.45364,39.22518,-84.45309,0.049,At Davis St/Wyoming Ave/Exit 12 - Accident. in the right lane.,,I-75 S,R,Cincinnati,Hamilton,OH,45215,US,US/Eastern,KLUK,11/02/2016 18:53,21,14.6,48,30.37,10,North,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
